"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Orioko Udala";;;;"Herriko Plaza 1";20810;"Orio";"Gipuzkoa";"diruzaintza2@orio.eus ";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006600G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=61";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ormaiztegiko Udala";;;;"Muxika Egurastokia 1";20216;"Ormaiztegi";"Gipuzkoa";"udala@ormaiztegi.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006700E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=62";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Parzonería de Gipuzkoa-Alava";;;;"Lardizabal  5";20214;"Segura";"Gipuzkoa";"segura@udal.gipuzkoa.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000005E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=170";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Pasaiako Udal Egoitza";;;;"San Pedro, 42";20110;"Pasaia";"Gipuzkoa";"egoitza@pasaia.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20135539";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=264";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Pasaiako Udal Euskaltegia";;;;"Euskadi Etorbidea, 61";20110;"Pasaia";"Gipuzkoa";"euskal@pasaia.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20135521";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=164";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Pasaiako Udal Musikal";;;;"San Sebastian, SN";20110;"Pasaia";"Gipuzkoa";"pm.idazkaritza@pasaia.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7006901H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=364";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Pasaiako Udala";;;;"Donibane Kalea 19";20110;"Pasaia";"Gipuzkoa";"pasaia@pasaia.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2006900A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=64";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Saiaz Mankomunitatea";;;;"Bidania Gunea 2";20496;"Bidania-goiatz";"Gipuzkoa";"udala@bidaniagoiatz.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20487930";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=124";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"San Jose Zaharren Egoitza               ";;;;"EGUTERA BIDEA,7";20240;"ORDIZIA";"Gipuzkoa";"elisabeth.sjose@ordizia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20082830";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=376";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"San Marcos-eko Udal Mankomunitatea      ";;;;"VITORIA-GAZTEIZ, 10 ";20018;"DONOSTIA";"Gipuzkoa";"sanmarko@sanmarko.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000015D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=299";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"San Martin Egoitza Erakunde Autonomoa";;;;"Martzelino Zelaia,9";20560;"Oñati";"Gipuzkoa";"sanmartinegoitza@oinati.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7006301A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=459";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Sasieta Mankomunitatea";;;;"ITURRALDETXIKO INDUSTRIALDEA 3, SALBATORE AUZOA";20200;"Beasain";"Gipuzkoa";"malbisu@sasieta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000539C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=419";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Segurako Udala";;;;"Lardizabal  5";20214;"Segura";"Gipuzkoa";"udala@segura.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007500H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=70";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Soraluzeko Udala";;;;"Santa Ana 1";20590;"Soraluze";"Gipuzkoa";"kontabilitatea@soraluze.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007000I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=65";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Tolosako Udala";;;;"Zaharra 6";20400;"Tolosa";"Gipuzkoa";"kontuhartzailetza@tolosa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007600F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=71";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Tolosaldeko Mankomunitatea";;;;"Zaharra 6";20400;"Tolosa";"Gipuzkoa";"info@tolosaldea.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7004501H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=499";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Uli Mankomunitatea";;;;"Pedro Muguruza Etorbidea, 1";20870;"Elgoibar";"Gipuzkoa";"orexa@uli.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000021B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=154";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urats-Gain Zaharren Egoitza             ";;;;"ERREKABARREN, 10 ";20550;"ARETXABALETA";"Gipuzkoa";"juanantonio@aretxabaleta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20100178";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=213";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urnietako Udala";;;;"San Juan Plaza 5";20130;"Urnieta";"Gipuzkoa";"urnieta@urnieta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007700D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=72";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urola Erdialdeko Zerbitzu Mankomunitatea";;;;"Enparan dorrea - Foruen ibilbidea z/g";20730;"Azpeitia";"Gipuzkoa";"urolaerdia@urolaerdia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000016B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=599";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urola Garaiko Mankomunitatea  ";;;;"Patrizio Etxeberria, 3, solairuartea";20230;"Legazpi";"Gipuzkoa";"mankomunitatea@urolagaraia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000013I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=94";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urola kostako Udal Elkartea";;;;"Urdaneta bidea, 6 (Poligono Abendaño) ";20800;"Zarautz";"Gipuzkoa";"idazkaritza2@urolakosta.org";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20392064";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=699";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urretxuko Udala";;;;"Iparraguirre  20";20700;"Urretxu";"Gipuzkoa";"ogasuna@urretxu.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008300B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=77";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Urretxu-Zumaragako Udal Euskaltegiaren";;;;"LABEAGA, 40A";20700;"Urretxu";"Gipuzkoa";"euskaltegia@uzue.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000007A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=277";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Usurbilgo Udala";;;;"Joxe Martin Sagardiaren Plaza z/g";20170;"Usurbil";"Gipuzkoa";"kontu@usurbil.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007800B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=73";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Villabonako Udala";;;;"Erreboteko Plaza  s/n";20150;"Villabona";"Gipuzkoa";"ogasuna@villabona.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008100F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=75";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zaldibiako Udala";;;;"Santa Fe  18";20247;"Zaldibia";"Gipuzkoa";"idazkaritza@zaldibia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008400J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=78";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zarauzko Udala";;;;"Zigordia Kalea  13";20800;"Zarautz";"Gipuzkoa";"udala@zarautz.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008500G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=79";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zegamako Udala";;;;"Jose Maiora Plaza s/n";20215;"Zegama";"Gipuzkoa";"idazkaria@zegama.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002600A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=25";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zeraingo Udala";;;;"Herriko Enparantza s/n";20214;"Zerain";"Gipuzkoa";"udala@zerain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002700I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=26";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zestoako Udala";;;;"Foruen Enparantza s/n";20740;"Zestoa";"Gipuzkoa";"ogasuna@zestoa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002800G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=27";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zizurkilgo Udala";;;;"Hernandorena Kalea 6-1º";20159;"Zizurkil";"Gipuzkoa";"zizurkilgoudala@zizurkil.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002900E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=28";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zubi-Aurre Udal Kiroldegia";;;;"Ibai-Ondo";20720;"Azkoitia";"Gipuzkoa";"kontu@azkoitia.net ";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7001801E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=217";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zumaiako Udal Musika Patronatua";;;;"Foruen Enparantza 1";20750;"Zumaia";"Gipuzkoa";"konta@zumaia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7008701J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=281";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zumaiako Udala";;;;"Foruen Enparantza 1";20750;"Zumaia";"Gipuzkoa";"konta@zumaia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008700C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=81";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zumaiko kirol patronatua";;;;"Basadi Auzategia, 16";20750;"Zumaia";"Gipuzkoa";"gerentea@lubaki.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000564A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=381";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zumaiko San Juan Egoitza Fundazioa";;;;"San Jose kalea, 16";20750;"Zumaia";"Gipuzkoa";"egoitza@zumaiakoudala.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20322251";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=181";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Zumarragako Udala";;;;"Plaza de Euskadi 1";20700;"Zumarraga";"Gipuzkoa";"informazioa@zumarraga.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008600E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=80";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Legazpiko Udala / Ayuntamiento de Legazpi";;;;"Euskal Herria plaza 1";20230;"Legazpi";"Gipuzkoa";"legazpi@legazpi.eus";"fakturak@legazpi.eus";;;;;;;;"P2005500J";"https://egoitza.legazpi.eus/LegazpikoUdala.xml";"https://egoitza.legazpi.eus/vd/face/WSFaceSSPP.asmx?wsdl";3;0;"3.2"
"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"BIZKAIKO BATZAR NAGUSIAK / JUNTAS GENERALES DE BIZKAIA";;;;"Hurtado de Amézaga, 6";48008;"Bilbao";"Bizkaia";"batzar.nagusiak@bizkaia.net";"fakturak@bizkaia.net";;"https://aplijava.bizkaia.net/CGWS/services/AttachmentsServiceLocaleHttpSoap11Endpoint";"urn:uploadFile";"https://service.soapwithattachments.sample";"return";;;"S9800001A";"http://apli.bizkaia.net/apps/danok/cgfw/datos/JJGG_OficinaOrganoUnidad.xml ";"http://aplijava.bizkaia.net/CGSW/services/SSPPWebServiceProxyPort";1;;
0;0;"BIZKAIKO FORU ALDUNDIA - DIPUTACIÓN FORAL DE BIZKAIA";;;;"Gran Vía, 25";48009;"Bilbao";"Bizkaia";"info@bizkaia.net";"fakturak@bizkaia.net";;"https://aplijava.bizkaia.net/CGWS/services/AttachmentsServiceLocaleHttpSoap11Endpoint";"urn:uploadFile";"https://service.soapwithattachments.sample";"return";;;"P4800000D";"http://apli.bizkaia.net/apps/danok/cgfw/datos/DFB_OficinaOrganoUnidad.xml";"http://aplijava.bizkaia.net/CGSW/services/SSPPWebServiceProxyPort";1;;
0;0;"GIZARTE URGAZPENERAKO FORU ERAKUNDEA - INSTITUTO FORAL DE ASISTENCIA SOCIAL";;;;"Ugasko, 5 ";48014;"Bilbao";"Bizkaia";"gufe@bizkaia.net";"fakturak@bizkaia.net";;"https://aplijava.bizkaia.net/CGWS/services/AttachmentsServiceLocaleHttpSoap11Endpoint";"urn:uploadFile";"https://service.soapwithattachments.sample";"return";;;"P9800001A";"http://apli.bizkaia.net/apps/danok/cgfw/datos/IFAS_OficinaOrganoUnidad.xml ";"http://aplijava.bizkaia.net/CGSW/services/SSPPWebServiceProxyPort";1;;
"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Donostiako Udala-Ayto. de San Sebastián";;;;"Igentea, 1";20003;"Donostia-San Sebastián";"Gipuzkoa";"efactura@donostia.eus";;;;;;;;;"P2007400A";"https://www.ef4ktur.com/update/Donostiako_Udala_DIR3.xml";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
0;0;"Donostiako Udalaren Musika eta Dantza Eskola";;;;"Atotxako zelaia plaza, 3";20012;"Donostia-San Sebastián";"Gipuzkoa";"efactura@donostia.eus";;;;;;;;;"P7090001D";"https://www.ef4ktur.com/update/Donostiako_Musika_Eskola_DIR3.xml";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
